,x,y,price_level,category,predicted_success,distance_to_water,restaurant_density,crime_count,population,share_under_18_years_old,share_65_year_olds_and_older,share_foreigners,population_with_migration_background,share_population_with_migration_background,households,share_one_person_households,share_households_with_children,share_households_with_single_parents,population_density,employment_quote_in_%,share_unemployed_people,sum_of_incomes_per_tax_reliable_person_in_EUR,prices_for_properties,prices_for_condominiums,share_students_in_Gymnasium,car_density
413,569645.0,5938563,€,hotdogs,1.1086345860936442,127.67273,7,4145.0,41475.0,10.2,13.31163351,12.80048222,10793.0,26.03671628,29013.0,70.48219764,10.07479406,28.80602121,10769.38158,66.74734686,5.321789859,28330.0,773,3588,37.68693918,268.9089813
438,570645.0,5939563,€,hotdogs,1.1086345860936442,48.40712,6,3906.0,51858.0,14.5,21.81148521,11.40421921,14564.0,28.10660594,29760.0,53.43413978,16.42473118,28.92798691,5151.867482,61.16343489999999,5.2806531560000005,30928.0,444,2818,42.23385689,399.0705388
306,565645.0,5939563,€,hotdogs,1.1086345860936442,31.691779999999998,9,4177.0,54826.0,12.5,14.70835005,12.09097873,12849.0,23.44750817,35273.0,65.20851643,13.06948658,23.64425163,7228.872484999999,62.43803073,3.5046384919999998,51627.0,2639,5020,59.21521998,321.2526903
391,568645.0,5941563,€,hotdogs,1.1086345860936442,65.20756,4,1487.0,15794.0,15.8,17.11409396,9.826516398999999,3436.0,21.75509687,9107.0,56.30833425,17.32733062,22.62357414,2205.6234289999998,60.55474185,4.165140974,39049.0,617,3554,46.02739726,350.6394833
389,568645.0,5939563,€,hotdogs,1.1086345860936442,24.98428,14,4145.0,41475.0,10.2,13.31163351,12.80048222,10793.0,26.03671628,29013.0,70.48219764,10.07479406,28.80602121,10769.38158,66.74734686,5.321789859,28330.0,773,3588,37.68693918,268.9089813
436,570645.0,5937563,€,hotdogs,1.1086345860936442,9.7802,6,1602.0,17326.0,12.5,12.85351495,20.97425834,7273.0,41.98464469,12001.0,71.28572619,11.32405633,44.07652686,14134.10224,61.25603136,8.851025332,21239.0,736,2845,25.60113154,223.5945977
249,563645.0,5933563,€,hotdogs,1.1086345860936442,65.24665999999999,87,,,,,,,,,,,,,,,,,,,
559,574645.0,5938563,€,hotdogs,1.1086345860936442,349.98415,4,1274.0,14762.0,17.0,18.44601003,15.29603035,5539.0,37.53981701,8067.0,51.79124829999999,19.17689352,23.14156432,3745.6245280000003,59.8926691,6.105710814,32210.0,413,2752,38.73239437,377.79433680000005
387,568645.0,5937563,€,hotdogs,1.1086345860936442,37.32547,6,,34792.0,10.4,14.53782479,13.21280754,9200.0,26.45274447,23727.0,68.8371897,10.67138703,28.79146919,11253.086720000001,65.60934263,4.50932379,32679.0,808,4094,44.98861048,288.0834675
386,568645.0,5936563,€,hotdogs,1.1086345860936442,241.24528999999998,13,,34792.0,10.4,14.53782479,13.21280754,9200.0,26.45274447,23727.0,68.8371897,10.67138703,28.79146919,11253.086720000001,65.60934263,4.50932379,32679.0,808,4094,44.98861048,288.0834675
250,563645.0,5934563,€,hotdogs,1.1086345860936442,60.09737,48,,,,,,,,,,,,,,,,,,,
251,563645.0,5935563,€,hotdogs,1.1086345860936442,81.75853000000001,72,,57055.0,12.6,12.530014900000001,11.99544299,13148.0,23.05210744,38461.0,67.55934583,12.93258106,26.11580217,17688.463330000002,61.26941815,3.970953213,37536.0,1451,4396,61.06489185,266.18175440000005
252,563645.0,5936563,€,hotdogs,1.1086345860936442,39.2276,34,,57055.0,12.6,12.530014900000001,11.99544299,13148.0,23.05210744,38461.0,67.55934583,12.93258106,26.11580217,17688.463330000002,61.26941815,3.970953213,37536.0,1451,4396,61.06489185,266.18175440000005
253,563645.0,5937563,€,hotdogs,1.1086345860936442,19.69182,11,1583.0,28426.0,16.9,20.38626609,13.804263699999998,8326.0,29.30967719,15393.0,53.96608848,19.06061197,21.30197682,5805.727005,59.59541324,3.8673734310000003,41778.0,736,3656,57.83699059999999,336.8043341
385,568645.0,5935563,€,hotdogs,1.1086345860936442,9.89604,21,1858.0,21505.0,11.5,15.90327831,14.55010463,6473.0,30.11818351,14252.0,66.31349986,11.27561044,25.82451773,12278.90259,66.05752324,4.703592062,32559.0,926,3884,43.52750809,295.140665
255,563645.0,5939563,€,hotdogs,1.1086345860936442,113.0745,4,1583.0,28426.0,16.9,20.38626609,13.804263699999998,8326.0,29.30967719,15393.0,53.96608848,19.06061197,21.30197682,5805.727005,59.59541324,3.8673734310000003,41778.0,736,3656,57.83699059999999,336.8043341
384,568645.0,5934563,€,hotdogs,1.1086345860936442,80.39345,6,771.0,7461.0,11.1,12.29057767,28.44122772,3266.0,43.81540113,4418.0,70.39384337,9.48392938,29.35560859,9078.245873,54.75330927,5.329207495,26217.0,618,3399,45.21276596,217.53116200000002
356,567645.0,5933563,€,hotdogs,1.1086345860936442,5.26534,22,2591.0,4067.0,13.7,3.1226948610000003,55.49545119,2786.0,68.57002215,1792.0,69.41964286,8.59375,27.27272727,1629.415807,43.17396313,8.179723502,19468.0,788,.    ,45.94594595,124.66191299999998
435,570645.0,5936563,€,hotdogs,1.1086345860936442,23.39203,26,4547.0,34469.0,12.1,19.09541907,15.90414575,11395.0,33.0750029,21220.0,61.20640905,12.71913289,26.56539459,5799.367421,63.36198034,4.996093589,28567.0,452,3413,43.90665514,331.3412051
357,567645.0,5934563,€,hotdogs,1.1086345860936442,188.77477,33,,,,,,,,,,,,,,,,,,,
522,573645.0,5933563,€,hotdogs,1.1086345860936442,50.30543,5,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
433,570645.0,5934563,€,hotdogs,1.1086345860936442,157.13804,7,3175.0,38136.0,11.4,14.38011328,17.98300818,13286.0,34.84121365,25809.0,68.14677051,10.93029563,31.761786600000004,9806.623908,64.53758227,5.587114652,25745.0,367,2984,38.48101266,269.4042375
173,560645.0,5933563,€,hotdogs,1.1059814119480957,316.86838,10,1261.0,14893.0,20.0,21.37245686,12.05264218,3572.0,23.98281187,7053.0,41.68438962,24.95392032,13.125,2504.366053,50.02190581,2.015334064,108258.0,1431,5880,83.4605598,442.15403210000005
568,574645.0,5947563,€,hotdogs,1.1059814119480957,57.227740000000004,4,288.0,10687.0,21.4,21.20333115,8.206231871,1806.0,16.90061763,4671.0,36.75872404,26.803682300000002,16.45367412,1518.2239359999999,53.16416998,2.6750229290000003,51374.0,442,2597,53.60824742,452.6059699
133,558645.0,5934563,€,hotdogs,1.1059814119480957,163.31413999999998,9,1261.0,14893.0,20.0,21.37245686,12.05264218,3572.0,23.98281187,7053.0,41.68438962,24.95392032,13.125,2504.366053,50.02190581,2.015334064,108258.0,1431,5880,83.4605598,442.15403210000005
534,573645.0,5945563,€,hotdogs,1.1059814119480957,14.313120000000001,4,780.0,23490.0,18.8,25.69178374,5.334184758999999,3652.0,15.55366269,11095.0,36.66516449,23.97476341,14.09774436,2808.7753399999997,54.81823428,2.0701096359999998,61360.0,503,2877,67.37766625,514.3465304
50,553645.0,5935563,€,hotdogs,1.1059814119480957,704.07193,7,969.0,13407.0,18.6,27.23950175,8.137540091,2295.0,17.12558764,6935.0,45.34967556,20.60562365,17.00489853,1733.117398,46.28334628,1.9425019430000001,117139.0,1615,5249,77.49077491,493.8464981000001
49,553645.0,5934563,€,hotdogs,1.1059814119480957,116.76168999999999,11,969.0,13407.0,18.6,27.23950175,8.137540091,2295.0,17.12558764,6935.0,45.34967556,20.60562365,17.00489853,1733.117398,46.28334628,1.9425019430000001,117139.0,1615,5249,77.49077491,493.8464981000001
78,555645.0,5933563,€,hotdogs,1.1059814119480957,5.2316199999999995,4,397.0,7238.0,20.0,25.55954684,10.07184305,1361.0,18.80873411,3491.0,43.48324262,23.8040676,15.04211793,1652.726835,41.06463878,2.115019011,120716.0,1295,5587,76.95473251,504.69743020000004
472,571645.0,5946563,€,hotdogs,1.1059814119480957,187.84686000000002,4,,22847.0,15.8,33.36980785,6.1496038870000005,4419.0,19.342554500000002,10971.0,40.57059521,20.30808495,16.87612208,2818.797042,56.25968518,2.495718131,52157.0,500,3283,67.98652064,470.2586773
664,578645.0,5917563,€,hotdogs,1.1059814119480957,31.5454,4,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
288,565645.0,5921563,€,hotdogs,0.9273875575088141,62.56629,1,1039.0,17104.0,17.0,19.66206735,22.29887746,7256.0,42.46006203,9347.0,53.31122285,18.46581791,27.28852839,4997.044822999999,58.4120816,6.5442020670000005,25518.0,283,1768,36.40897756,315.0140318
434,570645.0,5935563,€,hotdogs,0.9273875575088141,72.01125,1,1447.0,13417.0,15.3,20.94357904,12.9462622,3697.0,27.58131901,7092.0,52.52397067,16.8358714,17.83919598,4175.537383,55.81969051,3.868580399,59131.0,613,3453,62.75605214,396.7354848
525,573645.0,5936563,€,hotdogs,0.9273875575088141,68.8642,1,2431.0,25622.0,19.3,18.10553431,22.85535868,14192.0,55.43533456,12693.0,48.03434964,21.87032222,30.04322767,5133.448272,49.46421171,8.720620449,23975.0,399,2603,31.65769001,295.722426
527,573645.0,5938563,€,hotdogs,0.9273875575088141,81.24943,1,1274.0,14762.0,17.0,18.44601003,15.29603035,5539.0,37.53981701,8067.0,51.79124829999999,19.17689352,23.14156432,3745.6245280000003,59.8926691,6.105710814,32210.0,413,2752,38.73239437,377.79433680000005
430,570645.0,5931563,€,hotdogs,0.9273875575088141,9.17432,1,663.0,2198.0,29.5,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
491,572645.0,5934563,€,hotdogs,0.9273875575088141,50.46425,1,3633.0,38549.0,15.4,15.83439259,25.21466186,19325.0,50.1401069,22646.0,59.06561865,15.78203656,32.98824846,6536.393312,54.79051759,7.1665997,21685.0,300,2610,29.6781233,262.44519959999997
419,569645.0,5944563,€,hotdogs,0.9273875575088141,106.6637,1,,17655.0,17.4,25.02973662,14.28490513,6043.0,34.24766223,8589.0,42.356502500000005,21.00360927,27.32815965,1943.6135960000001,55.70840352,5.090772974,38135.0,533,3027,48.202138,409.4590767
530,573645.0,5941563,€,hotdogs,0.9273875575088141,111.64783999999999,1,2905.0,34634.0,17.3,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
159,559645.0,5941563,€,hotdogs,0.9273875575088141,142.04376000000002,1,2653.0,32403.0,16.3,22.26337068,15.93679598,11306.0,34.92956006,17297.0,49.37850494,18.86454298,26.23352743,3714.9386219999997,58.99093189,5.686860891,30938.0,455,2775,38.94472362,356.1090023
273,564645.0,5932563,€,hotdogs,0.9273875575088141,15.92702,1,178.0,,,,,,,,,,,,,,,,,,
282,564645.0,5941563,€,hotdogs,0.9273875575088141,105.29536999999999,1,,8459.0,17.0,21.30275446,15.21456437,2242.0,26.529404800000002,4553.0,55.282231499999995,16.88996266,24.18725618,2122.3078969999997,55.53109521,5.0632911389999995,42631.0,529,3828,56.94117647,375.8127438
155,559645.0,5937563,€,hotdogs,0.9273875575088141,412.3503,1,2901.0,31047.0,16.4,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
420,569645.0,5945563,€,hotdogs,0.9273875575088141,175.77629,1,,17655.0,17.4,25.02973662,14.28490513,6043.0,34.24766223,8589.0,42.356502500000005,21.00360927,27.32815965,1943.6135960000001,55.70840352,5.090772974,38135.0,533,3027,48.202138,409.4590767
520,573645.0,5931563,€,hotdogs,0.9273875575088141,5.91455,1,663.0,2198.0,29.5,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
490,572645.0,5933563,€,hotdogs,0.9273875575088141,10.453489999999999,1,3633.0,38549.0,15.4,15.83439259,25.21466186,19325.0,50.1401069,22646.0,59.06561865,15.78203656,32.98824846,6536.393312,54.79051759,7.1665997,21685.0,300,2610,29.6781233,262.44519959999997
440,570645.0,5941563,€,hotdogs,0.9273875575088141,93.55303,1,1842.0,19390.0,19.1,19.66993296,22.23826715,9684.0,49.96904025,9602.0,46.58404499,22.0787336,30.8490566,7761.069742000001,52.35996474,9.287603172999999,22730.0,412,2459,26.73031026,295.77101600000003
309,565645.0,5942563,€,hotdogs,0.9273875575088141,42.0112,1,,12590.0,15.6,20.02382844,12.39078634,2826.0,22.44816904,7058.0,54.78889204,16.83196373,24.66329966,1619.416041,61.32400047,4.009965595,39526.0,548,2920,57.80445969,375.694996
458,571645.0,5932563,€,hotdogs,0.9273875575088141,144.9145,1,663.0,2198.0,29.5,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
462,571645.0,5936563,€,hotdogs,0.9273875575088141,122.46491999999999,1,4547.0,34469.0,12.1,19.09541907,15.90414575,11395.0,33.0750029,21220.0,61.20640905,12.71913289,26.56539459,5799.367421,63.36198034,4.996093589,28567.0,452,3413,43.90665514,331.3412051
176,560645.0,5936563,€,hotdogs,0.9273875575088141,382.56985,1,2901.0,31047.0,16.4,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
177,560645.0,5937563,€,hotdogs,0.9273875575088141,316.93359,1,2901.0,31047.0,16.4,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
465,571645.0,5939563,€,hotdogs,0.9273875575088141,132.60846999999998,1,3906.0,51858.0,14.5,21.81148521,11.40421921,14564.0,28.10660594,29760.0,53.43413978,16.42473118,28.92798691,5151.867482,61.16343489999999,5.2806531560000005,30928.0,444,2818,42.23385689,399.0705388
213,562645.0,5922563,€,hotdogs,0.9273875575088141,17.64292,1,,24324.0,16.7,21.06150304,16.58855451,9030.0,37.14826395,12985.0,49.62649211,19.10666153,26.1185006,2916.8505149999996,56.90429502,5.781516857000001,32988.0,307,2123,42.8021555,363.7970729
212,562645.0,5921563,€,hotdogs,0.9273875575088141,25.89783,1,375.0,8850.0,15.3,29.46892655,10.03389831,2270.0,25.65551537,4641.0,43.07261366,18.72441284,23.59033372,1514.514835,58.63135511,3.421612217,36313.0,323,2056,61.53846154,439.54802259999997
207,561645.0,5941563,€,hotdogs,0.9273875575088141,84.41663,1,2819.0,41836.0,15.7,26.00870064,10.47423272,9189.0,21.98115013,21637.0,47.39104312,18.46836438,19.76976977,3369.0920539999997,59.21279599,3.136270974,41651.0,515,3259,60.68204614,420.0449374
499,572645.0,5942563,€,hotdogs,0.9273875575088141,101.82533000000001,1,3906.0,51858.0,14.5,21.81148521,11.40421921,14564.0,28.10660594,29760.0,53.43413978,16.42473118,28.92798691,5151.867482,61.16343489999999,5.2806531560000005,30928.0,444,2818,42.23385689,399.0705388
497,572645.0,5940563,€,hotdogs,0.9273875575088141,8.45093,1,2905.0,34634.0,17.3,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
489,572645.0,5932563,€,hotdogs,0.9273875575088141,66.8683,1,663.0,2198.0,29.5,5.368516833,79.11737944,1870.0,84.88424875,723.0,65.56016598,17.28907331,25.6,349.520701,29.48128693,10.37426133,22625.0,203,.    ,14.85148515,139.6724295
314,565645.0,5947563,€,hotdogs,0.9273875575088141,94.87403,1,4015.0,45586.0,17.6,19.52134427,15.65831615,14120.0,31.00162473,22845.0,48.08929744,20.16633837,26.48144129,3410.3023789999997,57.12718934,5.340822227,30965.0,332,3450,41.13300493,364.84885710000003
287,565645.0,5920563,€,hotdogs,0.9273875575088141,32.52028,1,149.0,4020.0,14.6,21.99004975,9.701492537,1221.0,30.39581777,2003.0,38.29256116,19.27109336,27.4611399,5065.8253700000005,59.54716981,3.396226415,34231.0,252,.    ,46.11398964,446.0199005
595,575645.0,5941563,€,hotdogs,0.9273875575088141,17.53305,1,5976.0,90631.0,17.3,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
327,566645.0,5932563,€,hotdogs,0.9273875575088141,30.43947,1,761.0,3275.0,20.2,9.34351145,32.79389313,1490.0,45.49618321,1587.0,40.76874606,22.74732199,14.95844875,1350.174702,46.97986577,2.852348993,93206.0,.    ,6788,77.08333333,278.47328239999996
117,557645.0,5937563,€,hotdogs,0.9273875575088141,320.22379,1,2339.0,36053.0,19.9,18.41733004,19.47133387,16821.0,46.66407745,17530.0,44.54078722,23.42840844,29.24275627,5729.666455,55.42302595,7.742294045,26665.0,445,2755,34.55565142,325.93681519999996
323,566645.0,5928563,€,hotdogs,0.9273875575088141,7.53689,1,6671.0,55074.0,20.9,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
112,557645.0,5932563,€,hotdogs,0.9273875575088141,13.51736,1,644.0,,,,,,,,,,,,,,,,,,
324,566645.0,5929563,€,hotdogs,0.9273875575088141,151.56538,1,6671.0,55074.0,20.9,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
587,575645.0,5933563,€,hotdogs,0.9273875575088141,85.96478,1,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
589,575645.0,5935563,€,hotdogs,0.9273875575088141,59.37586999999999,1,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
105,557645.0,5925563,€,hotdogs,0.9273875575088141,276.0036,1,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
679,578645.0,5940563,€,hotdogs,0.9273875575088141,138.05751999999998,1,5976.0,90631.0,17.3,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
591,575645.0,5937563,€,hotdogs,0.9273875575088141,52.09129,1,2431.0,25622.0,19.3,18.10553431,22.85535868,14192.0,55.43533456,12693.0,48.03434964,21.87032222,30.04322767,5133.448272,49.46421171,8.720620449,23975.0,399,2603,31.65769001,295.722426
102,557645.0,5922563,€,hotdogs,0.9273875575088141,35.85655,1,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
592,575645.0,5938563,€,hotdogs,0.9273875575088141,467.98314000000005,1,5976.0,90631.0,17.3,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
100,556645.0,5937563,€,hotdogs,0.9273875575088141,128.62707,1,1941.0,26140.0,20.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
331,566645.0,5936563,€,hotdogs,0.9273875575088141,8.2688,1,1386.0,17599.0,12.3,19.53520086,11.14267856,4220.0,23.98408639,11295.0,63.0455954,13.23594511,20.13377926,8070.670984,60.14988596,2.997719127,62479.0,2943,6246,72.2,361.6682766
364,567645.0,5941563,€,hotdogs,0.9273875575088141,47.8061,1,1487.0,15794.0,15.8,17.11409396,9.826516398999999,3436.0,21.75509687,9107.0,56.30833425,17.32733062,22.62357414,2205.6234289999998,60.55474185,4.165140974,39049.0,617,3554,46.02739726,350.6394833
620,576645.0,5930563,€,hotdogs,0.9273875575088141,56.424730000000004,1,,39575.0,15.7,23.85091598,12.14150347,15284.0,38.65452706,20782.0,48.27254355,18.36204408,28.95702306,3033.740493,60.61461398,5.017094697,29127.0,388,2412,41.41755063,367.6058118
81,555645.0,5936563,€,hotdogs,0.9273875575088141,91.73294,1,1941.0,26140.0,20.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
334,566645.0,5939563,€,hotdogs,0.9273875575088141,65.81209,1,4177.0,54826.0,12.5,14.70835005,12.09097873,12849.0,23.44750817,35273.0,65.20851643,13.06948658,23.64425163,7228.872484999999,62.43803073,3.5046384919999998,51627.0,2639,5020,59.21521998,321.2526903
336,566645.0,5941563,€,hotdogs,0.9273875575088141,142.18295,1,,8459.0,17.0,21.30275446,15.21456437,2242.0,26.529404800000002,4553.0,55.282231499999995,16.88996266,24.18725618,2122.3078969999997,55.53109521,5.0632911389999995,42631.0,529,3828,56.94117647,375.8127438
628,576645.0,5941563,€,hotdogs,0.9273875575088141,104.5833,1,5976.0,90631.0,17.3,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
37,552645.0,5937563,€,hotdogs,0.9273875575088141,44.58429,1,,9430.0,19.6,20.93319194,13.48886532,2253.0,23.90197327,4642.0,46.03619129999999,22.79190004,22.02268431,1643.9501,50.80563948,4.800268546,43584.0,719,3165,58.43949045,393.5312831
394,568645.0,5944563,€,hotdogs,0.9273875575088141,57.52336999999999,1,,17655.0,17.4,25.02973662,14.28490513,6043.0,34.24766223,8589.0,42.356502500000005,21.00360927,27.32815965,1943.6135960000001,55.70840352,5.090772974,38135.0,533,3027,48.202138,409.4590767
59,554645.0,5929563,€,hotdogs,0.9273875575088141,220.88026000000002,1,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
349,567645.0,5926563,€,hotdogs,0.9273875575088141,22.59379,1,6671.0,55074.0,20.9,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
