category_restaurant_id,category_alias,category_title
9dN8F4Mx3hbB0pdf1ucYvQ,cafes,Cafes
wnnTUtUQo4Xjfz81GHKH6g,greek,Greek
xtU7_TIM5lr7l1TKljLjNw,burgers,Burgers
fJ7GIkv0YTDFKd2PoWSwyQ,italian,Italian
YUXuYeta0rPnuuP6sOuLXQ,oriental,Oriental
GAVuKj6ocNRaejdhwaT9Ow,conveyorsushi,Conveyor Belt Sushi
pwvATKQ6muqWxqPBGcglkw,vegan,Vegan
677e6IyOAAJuOEqIT-tHRw,german,German
aIcX7o_v7eUCRQakzcm51w,cafes,Cafes
2d1uMVD3eKoZtvZ9Oij4XA,sandwiches,Sandwiches
cSoWxCZn-3dJnf4sXiMALg,hotdogs,Fast Food
zGgRAKx-o2sR3ff8h17c_Q,cafes,Cafes
DrWeAdvHuNZdDuvKujiKvQ,bistros,Bistros
9pp4kjtYGXXtrjVlOeDhCQ,delis,Delis
VWr_9O83QDmUrGO9dxHD_Q,salad,Salad
Ak9F6zztsYxPh21hxWAHAQ,cafes,Cafes
p85vYXoFQ1BWSQyD6uk2CQ,cakeshop,Patisserie/Cake Shop
L7IjNE-iFZLlY6tn7uhddg,cafes,Cafes
EBdiVlsEqRWYif4931wzIg,cafes,Cafes
P623HKBnJpKSvOoNI61Fwg,mexican,Mexican
g0_eBuVgJE0vVP8FO_Drzw,german,German
7AaSIbWFJO3goPXi7d4bPA,indpak,Indian
timCVuLfmi76nEePM-7fxQ,kebab,Kebab
qLdfxvtPlsFaatCRBYW5rQ,cafes,Cafes
155oX0ATyceoa7OWBBoe8A,cafes,Cafes
0Gy0N_onE5PYf-OSsLaZRw,laotian,Laotian
JLFUd4Nr6-T0yg_dSCQbGQ,cafes,Cafes
EPxaJ-gleGCZLBkGNd-60Q,italian,Italian
4BlbevmieJzX05kz6eNQ7A,salad,Salad
sWOWWFIDQCnSegTpFghoOg,italian,Italian
8sfGbfgQ8QxqC2GgbieIbg,food_court,Food Court
Hb_K683V2Q0QP06_56_Yvw,italian,Italian
5ZoD16XlZ97BwcqgOfbazA,italian,Italian
abBLHl_IVLNrt0OBqEW2Ug,italian,Italian
mHeOff_6vpzr4toNOkRGQw,spanish,Spanish
1DZM_1xNpNM4Ao4wr1EbQA,german,German
V-7SILKfrDm6GaPc9Eo4hw,currysausage,Curry Sausage
wD4GTP8TkwqSAESYoutOnQ,cafes,Cafes
br4KVTJjl6htP7ZPDqJcgw,international,International
ItBmQInh2vEtFn9IcAATiQ,portuguese,Portuguese
lpFvnmT8UtPq6hxZ33fnEA,salad,Salad
GTxaya_pfAKMOMlbZp0jEQ,international,International
1nNX8p189K0xLF93b34rwA,panasian,Pan Asian
GeLClP_24_7wDSTLpu6FJw,foodtrucks,Food Trucks
E2-XPRdnw-0iN0YEi9fNWw,cafes,Cafes
bcC74DcrziwYlfZ9pmllmA,cafes,Cafes
ZSaUHXG6NVL37dXkfgSNnQ,cafes,Cafes
-qYXPfrfnTdEdjyEPh-CPg,italian,Italian
m2FmhzSdc3qid4qo9novVg,foodstands,Food Stands
AYsSOhx1A2nxQ8PuSh3w_g,coffee,Coffee & Tea
9631PVSNTu2bdGKtkkffGQ,turkish,Turkish
nb5ifTXr2HIs8g9sSZ4-UQ,venues,Venues & Event Spaces
0a44VhS-fpeMsl6wnQz0vg,bars,Bars
m7vEr7WCOeRIvyo_4xl3kg,hotdogs,Fast Food
s0GItEksKZimYeHDGmBC7w,cafes,Cafes
frEY6PjMvU18ekS8I0hwgg,canteen,Canteen
iA1SF7--Ab1C_hlRbKdPDg,cafes,Cafes
JS3wFXr_QwJt_GrXyuSlGw,cafes,Cafes
NNDr3Muuj3QDX4Y6FU66gg,bakeries,Bakeries
pCwXYg81fjN-KVLCxmdbwg,cafes,Cafes
92V1hB09gM-hJqmF-MjLKA,hotdogs,Fast Food
fGX9YVT33uIP5XS6Vl4l3w,cafes,Cafes
QM-lwMBEKuiG8u7VHJ8s6A,hotdogs,Fast Food
pMukUYGY0JPnMhK8BHGroA,cafes,Cafes
z2owCTVLO-aSB146953OBA,panasian,Pan Asian
2zyE1wrJu_EDQjhV7LvzvQ,italian,Italian
uKf4kWjkaJ2o5HZXS0HVKg,cafes,Cafes
D5G06f7cuoytKVLMQfrtCw,hotdogs,Fast Food
MDx3MSE5GXLbH-cc5ko0Ng,vietnamese,Vietnamese
qxRORXHKoExGRUMNGJkvGQ,sandwiches,Sandwiches
ateBr7AnWwu8MF1W1jXlYw,cafes,Cafes
UxDKzt2mgASqsJN5tQciaQ,sushi,Sushi Bars
oWtd-wmJyW0xbFbp-Oh75g,indpak,Indian
KfHx7hWoQs7WyTZ0rjwZDQ,indpak,Indian
-f6LmIpe210wMfYPu1-JSQ,currysausage,Curry Sausage
gUno1QkieM8wo5IkzQ_bRQ,kebab,Kebab
RWdMWqPPCIolgvqxBNw9AA,cafes,Cafes
XZuDcz6c393T7k8HjQwFKg,burgers,Burgers
LYiAiM16C-QBEY93hm08gg,foodstands,Food Stands
n-DpMRprUFgRq790MfHa2w,kebab,Kebab
RXIS6A7GNXsr9bjTJt6F6A,salad,Salad
ClOM2ijORZkuBgC3xfpLHQ,juicebars,Juice Bars & Smoothies
GDJYapZCL0TTv3SklUCqpA,salad,Salad
bjvEg9rFd7kK_ectiAsBhg,hotdogs,Fast Food
rP_nvN2fv7kHsPJuYi0AEw,italian,Italian
TxeMTLhCbjth6mRkiYme2w,cafes,Cafes
C0-oV7bp5rFyDCHF_h1Hhg,breakfast_brunch,Breakfast & Brunch
EstRRIFUer3TPTGsEOdzYw,breakfast_brunch,Breakfast & Brunch
1PRYix9BuezaJGr-fcDJ8w,hotdogs,Fast Food
I99cn5ZxTwve5xOUcJOgWg,hotdogs,Fast Food
oDIAGAnxNQ-7foTstq-XHA,kebab,Kebab
KBk3I--oGcdPErFdk9NYOQ,cafes,Cafes
FzjmgPkpHsqqIWtPUo5YZA,cafes,Cafes
rgHTMJjCWj0x84yl4cm6hQ,canteen,Canteen
GAvvkmphPwp2e18cHs1-eA,bistros,Bistros
6cZlR_lGKiKlIE--fyvoEQ,bakeries,Bakeries
_HWrwyisquneG7A0lxsEUw,icecream,Ice Cream & Frozen Yogurt
hKfchU_TslEwYsmqtZr3EQ,cafes,Cafes
SVdiz4D4pce0lSmmaigSRw,cafes,Cafes
xtemfyC6dDQDOOAuCmVtEw,cafes,Cafes
mNnNJNSncXcH7yDQkOEflA,pizza,Pizza
HGkLGtbVmTgwORW_rfq_7A,bakeries,Bakeries
70PugdkUnpvKkwA9-WN-dw,italian,Italian
b93kReeHusXS84U6_NKQYA,hotdogs,Fast Food
5qw-toQPWJkWKIHqL0ETsw,hotdogs,Fast Food
C-SxDRo4A-jVy_MYXiyTpg,salad,Salad
BrcMeqBxWaTLcU7iYRBQ9w,hotdogs,Fast Food
r4jN2KG5t1761ivguawTMw,sandwiches,Sandwiches
q3g1nZA87pYViHR0SNEijQ,cafes,Cafes
CYZTzm7Q2_GLiEQCj62x-w,sushi,Sushi Bars
8ZxRzk1FuIN06qs6un4cuw,foodtrucks,Food Trucks
12u7mIQm_HWP5wbBO6nB5w,cafes,Cafes
uJ31ghHVtbueG0w5HA7xag,cafes,Cafes
ZteK9vizFrVGU81-gVnc5w,cafes,Cafes
zQZml81mh7qN_Z2CXRU0GA,indpak,Indian
yl6IUNspl6UBvAaUOf-d8w,restaurants,Restaurants
PI9wGFqm3VWOQMA_EHHOaQ,cafes,Cafes
BSxdN68pHz6vwvXnzmmmFg,hotdogs,Fast Food
F5qOTOqqXetDNKF83Cq9EQ,desserts,Desserts
mtnyDICcvEhmJkORAT3mbg,hotdogs,Fast Food
NW4aRwNSyZa2r4xe3Bg8lg,bakeries,Bakeries
E91N5QGQfyYOlnNdxjHpRw,cafes,Cafes
-qHaWmqNzXpsGWEaTLUUDw,sushi,Sushi Bars
gQfBV2zjyaQDFeRe0lIMeQ,sushi,Sushi Bars
Mz_hElWAZGVzEnovCJ5E2g,cafes,Cafes
s5HDECHohn-dQmiq1SVPTw,burgers,Burgers
YGf4tyKM1PhVNx4SE0skww,cafes,Cafes
nEVN_yMY5P13j_0j2G3uhA,french,French
sr8GjQ5JOLdzfstXfDnPJA,seafood,Seafood
pmJrLe4RdSiMhEG-apydtw,bars,Bars
Zvlf5AVJmblIwhncprSE_g,italian,Italian
Lj1UlZDJSJ_-3svOdbXhbg,wine_bars,Wine Bars
6D94K0B6TPd1-lwMt_eC8A,mediterranean,Mediterranean
sASH7OqiioU-GqT-JQzt-A,foodstands,Food Stands
Jdo7vVAd3hRsC1b0BB3DcA,bistros,Bistros
CdmyyQgCJPvmH_h3QD4tnQ,tapasmallplates,Tapas/Small Plates
BPyWkd2sd10x80tb3IiXOw,german,German
Px4jy432G7pp-zZAfSZRAQ,german,German
3FpY-kp2MhGXxvwl-gM6FQ,austrian,Austrian
vwkCYllM3tXxjsIU5Mfvsw,foodstands,Food Stands
vrGm2GYmxOSfuyIlcU7b2w,cafes,Cafes
fRNCmStKTSCkJBkkSdwEZA,cafes,Cafes
wNpiOXCZJpVjHNw0jd2Ldw,german,German
JQWYJMCxJZfxjZmnHdf7VQ,modern_european,Modern European
UasR82r2IQmJzk5H8f4pQw,international,International
SIYZ3bqLlhOGo4Uyl8i0lQ,cafes,Cafes
tAMw_EGUofPzjCw1BshUMQ,german,German
EGNZF-5P9X9rMFnmfLwbmA,cafes,Cafes
PAaagr3ejMNRHbuTiwqvNA,mediterranean,Mediterranean
VVX9I5Cu1dshGhmKu4s-pg,lebanese,Lebanese
hrFXVGGt9U_pcp_ArsYHfg,german,German
bewkz1hzXlWQ8rCZqblmIw,cafes,Cafes
qAYKUlLT1nu1zcweQart8g,steak,Steakhouses
LBLxVFl-M62Dh6Balg6E0Q,tradamerican,American (Traditional)
X5KZcnoHMCEBxPVcUZVOqw,burgers,Burgers
TJZF7S5nSKmrLIwxB23XSA,mediterranean,Mediterranean
h79i_XdIZk_SR7IM7LnrYg,sportsbars,Sports Bars
O9cLlJIpBL_4xzR5cHVBTw,cafes,Cafes
1uwARH5BoHB448C85pRDEA,swabian,Swabian
T5RWIzZm9xoA1Wuy_8G-UQ,italian,Italian
LfdL4mkHqrzhcDCL_IAm-w,breakfast_brunch,Breakfast & Brunch
zyTxQM6Ada_EIeVHDqbifA,sushi,Sushi Bars
Ao7NE4LZcKnxey59ORIWGg,cafes,Cafes
li-fsD3duC9MTXjYrSaaaQ,vegetarian,Vegetarian
ZQkVO4wrPbtz0WVaJm4UOg,buffets,Buffets
H7ZpUeEIYGBBDs5y1UrsVg,diners,Diners
58pHfuFG7hV9UDyE0qj1GQ,pubs,Pubs
0hGLR99D0tWjrHttfuO4uw,bars,Bars
nMxvQC4fI6AhRbzkpB_6dA,ramen,Ramen
4lnupwSElthxWF9c_E3Pew,steak,Steakhouses
VjaAFfZMlG0OBdOV6WkmLg,pizza,Pizza
hXLP240NBom5GL8x--OYIQ,latin,Latin American
53sZ-2DGfjUA6Ut5jI_-AQ,greek,Greek
MXyiqM3WDeFZAbrjjOl6nQ,greek,Greek
RolSv0x82ykzv-dGcATflw,oriental,Oriental
gibMvLTWzEh_oKRrEDiLdw,salad,Salad
XXRAY8kkP_Km-OvF0xrlCQ,spanish,Spanish
Fl2yMKBdvIavxSPiy7aAmw,greek,Greek
IthBpCHRXgUUi0kD1UuDyg,burgers,Burgers
RqfnGgz9mmNI73ZDzuDu1g,thai,Thai
mnVm0aU2rZLP5ijZZBK2tA,greek,Greek
IwDEAkf2cm8g5fejJsflxg,greek,Greek
DKwFP-UJOb3EvCbj_Snufw,modern_european,Modern European
lob5u3JLGcRmRrX-lm6N4A,german,German
lREpXGRITldqjhvV9Afrzg,cafes,Cafes
Ej9yx_h8NUzI1iIzhWlh8A,wine_bars,Wine Bars
bT2Q1X93vuqcWx9MKfdM_Q,lebanese,Lebanese
MoDTvDChIqqo7iYC4B89ww,italian,Italian
WB4mdm_rsqu7FitjlP9yEw,beer_and_wine,"Beer, Wine & Spirits"
80qr2ztLBzNbEgupiX3P0g,italian,Italian
B-UEeUPwgdr58qsrGQldsA,greek,Greek
lh0jh6oCqUkF2-WygdCQaA,modern_european,Modern European
zhka2CHdz6AWIXLwxyQhQw,french,French
z4VcZVuZn0GmYhQeTEu9nA,chinese,Chinese
hGcLtu6yJ6Uj-y3KmEbixg,german,German
unf3LriF8t2tg6DQVA0Mbg,international,International
gvgkKJIBoyWRGzJDAjFt-w,cafes,Cafes
G5ZyLzwaGwVLL8cbt9jMKA,seafood,Seafood
bhECPxvYRn22Nf75lKS_sA,palatine,Palatine
xZzlkH4osfDjVU2Q7CrS6w,italian,Italian
VfsIIOMJoz0kQJLU6MJNEQ,social_clubs,Social Clubs
Eg1s1qdoPi0XlMOv0Ts9TQ,vietnamese,Vietnamese
a-RJwWCAE3HfKUEJ_UoHIw,italian,Italian
T0Mesn7gD_v-7FAtNBwx0w,pizza,Pizza
ljAm-SHYzl9QBSe7v0fSEw,greek,Greek
TpvsLTeKbV2oiPoDHXgGLw,mexican,Mexican
ywmx2t84jaZ_MbnMo4vBww,italian,Italian
OILXwALfjqVpLZTdV4ExrA,bars,Bars
fSB-Jlo3WEoO7XItLsnHmw,italian,Italian
kVI3wsiFDdoGzWg4rBGDQA,german,German
pPSiFFRxBUmgpeo0lchRlw,modern_european,Modern European
clu7CzoOWHDR1v0XW_4-ow,bistros,Bistros
VL64NLQU-trNvg4MFW6b-Q,international,International
4ml5CEjPJeIqmaGrrGwHIA,pizza,Pizza
-xYc0_BisF-K9CDfhAUNfw,wine_bars,Wine Bars
Lrj3sf5k0AQLbSBegaAhiw,burgers,Burgers
9VivMQXGXZYg7No2LhQyrA,chinese,Chinese
cyDWWcd9waj2X7Rw7OXUuw,tapas,Tapas Bars
Dpx5NZlsz5UgCqXyDwqjLw,italian,Italian
W5pPwcWtaaTIugmVmdfu7Q,german,German
jr7xNQYRul1yid1_4PoxNg,german,German
_43iYKv8k20kHsKOBgGFew,german,German
OpBUZgGa-1km-e5iBtzaxg,vietnamese,Vietnamese
pTxxjsToQ9Yo_F1YASBu9g,french,French
-w3tHtghuSaCiNi8bxekdQ,italian,Italian
qiDZTwxwUKxNiZiOIgf92A,pizza,Pizza
5yJmCrZlhm1Fv9vMpHq0fQ,kebab,Kebab
QhybTWZjNM1KsIDJaWcD3Q,pizza,Pizza
FTABAmkzGWhVqfkr-v3VAQ,cafes,Cafes
LlRys7QHwJ0CBoeX0HnTOA,greek,Greek
KLdAFfiZ1OW_lgXwuPFeuA,panasian,Pan Asian
Iz2UF3HEG_wYSuxPmrgUgw,vietnamese,Vietnamese
cQEp-XBYcsDs6kaMWTxWeQ,falafel,Falafel
Avsh1Ua6FDRWof3xZSH4aQ,bars,Bars
0A2Har7dKsWHvVhK5DvpEA,sushi,Sushi Bars
szp0WBf4mdqrC2fgUYhdpg,cafes,Cafes
zKRsTNUnF3UvKuZNMZS9HA,tapas,Tapas Bars
oyWCB7WacmChOybPm7NgoA,cafes,Cafes
bCsV0p5dTtNdJQnFgzwjdw,cafes,Cafes
p2E0mTFqAWCe3-frEWUviw,italian,Italian
OmTpp5NRgEKUBfn7xSSlRA,hawaiian,Hawaiian
bmHLeUl-Duz0UbabKDMWVg,kebab,Kebab
16CcNj9EZGvGMNgm__-AbQ,pizza,Pizza
WmsCUchzV0-B6EXcQS_L1g,indpak,Indian
vbdvY_GOZ29nxctXwbxMcw,french,French
puAHlkODbjH--3UZ4dZ6_A,international,International
oqbozCdwuRnqUMMR1aEX2Q,wine_bars,Wine Bars
tEPgj2yMXvUKkq-SdZa3Pw,bars,Bars
bOhSXxW09ad9pB2roPgiFw,cafes,Cafes
y0NtsMVJJKcJXb2bEyD8KQ,vegan,Vegan
MOb6KCdsuv0IVJzWRFxU2g,cupcakes,Cupcakes
48CB0w4Tw4k-4VEl1mfJkQ,salad,Salad
fU0sm9rL72C7oYhunndwhA,cafes,Cafes
u2JkbkvRSfnQb2pfsX18fQ,cafes,Cafes
qGV5JvH4UrpqcnRvoXahMg,international,International
DFIV8d17PMfdr1IadyooHA,portuguese,Portuguese
LAjvBw-M85p76m9grMReFQ,italian,Italian
Gw9-WydKktREhoncru8iZA,cafes,Cafes
qcQCtM1bULZy0AyWxAC4XA,cafes,Cafes
EQpAMzM49u5LiCDLYCFoLQ,cafes,Cafes
vuwOYmGD26JwPcMrhqM0qA,hotdogs,Fast Food
eqUho5sGedwKQqyEhRnNGQ,cafes,Cafes
8r1lxPAsqdM71QYueHgJRA,german,German
pe75Flq09afy6pkEgSkDKw,french,French
Yo1NyGm1_CJIQsXjl7zgLg,bistros,Bistros
EscJVVW2TUy1VGMwfm59ow,pizza,Pizza
1PN_geEcLHvqVvuE_0FUqg,italian,Italian
awHerqBA6b7vfwfI7BxLIA,cafes,Cafes
zijY57ORJ_fijc4qTNAt0g,cafes,Cafes
QTW19WcZ9vkeG0iTkTs24A,foodstands,Food Stands
-jIUPH5cidxcyrkl4mC6Ww,sushi,Sushi Bars
GgDRkf45C9zV38p7FoxqjA,hotdogs,Fast Food
gcX8MbgWGIoHv3VpCLNMCg,portuguese,Portuguese
Y9f22dor_Pm4kZJAZ6GOfw,international,International
WWUhizRRPR7wRGr0mnBo2Q,hotdogs,Fast Food
qGvK2JCkAjqsQkz30sU5_g,food_court,Food Court
NI0kFNz0-iornAkH0dVYhQ,bistros,Bistros
gsNs4CiZOOkF0ig4wIpb-Q,cafes,Cafes
VVHcAebfTvEsyxl0jn4R-w,cafes,Cafes
wloTSi-4spBPZOs7krSPdg,panasian,Pan Asian
HUe_2Q-S8ijQAuqS7VybjQ,kebab,Kebab
mtdrOFp-pWjQ7KXjvoSkSw,pakistani,Pakistani
lI69j2_bOdFWSp1CBPGYvA,cafes,Cafes
rfeOoZAns6nczSBnZ5v6sQ,divebars,Dive Bars
khOBeCOJzg7Y1qpjnlFzEA,creperies,Creperies
-IvWvciCuuz1EbiM3EB-sw,soup,Soup
CC_Wr5HpSrp_XVv9cBDbVg,cafes,Cafes
iZU-Bxz_7F55FcX25eV8rw,falafel,Falafel
KeYRL03cYzXxOX4h1xkzAg,indpak,Indian
CVTfbRbNmKfvaqvwFumncQ,spanish,Spanish
Ygvjo-F5LpDRTwelCTwv-A,cafes,Cafes
jSWVccuVldSC4yHW0a0Cig,turkish,Turkish
3XFsLgYyfBHEirNOO-CHcg,bistros,Bistros
FN8F9a2SL5Q9a317wmXiag,cakeshop,Patisserie/Cake Shop
b2jyhPHCmwh3lOZwZqlC7g,cafes,Cafes
8XR-pIg9ErHLKrIsysoc6g,hookah_bars,Hookah Bars
ryBKgiMFBJtYwnLBf627aw,cafes,Cafes
67e_-1DsnOCSREPxbUq6nA,breakfast_brunch,Breakfast & Brunch
-zZ2OjM3mpP8tk9TDO7vEg,italian,Italian
AEfqxVeMSQM_EswX-K7UVg,cafes,Cafes
pyWUObb5eJX0Ht5W7cj26Q,bars,Bars
5jDhWYIqSKM3T39i86IsaA,icecream,Ice Cream & Frozen Yogurt
Dto3z2F0Gy8Fn3I-Sw5czQ,breakfast_brunch,Breakfast & Brunch
gJ8VMvMJCAGtXn_ZxhAD0w,panasian,Pan Asian
DwKv-GllrjiAw8UDZdPk2g,macarons,Macarons
VjSoKsB0KkcWj2GYCXpS0A,chinese,Chinese
TGm1ET-Zp329TORei8mTgw,turkish,Turkish
NeElw4rRBXnU3G2sVWfOww,coffee,Coffee & Tea
o4mdefz4JgVrM2f3VqExuA,german,German
cmi67h33EdTQXwfI-Yb5mg,steak,Steakhouses
RFAeXqMAQVu5oLSpUljpzA,german,German
yUPK0xTN28mQ15iXOo3_1A,cafes,Cafes
o1Q_8GvGngZpxz55v6swxQ,kebab,Kebab
8Rjy6XV0sRwQkSKNdBBnvw,cafes,Cafes
SazeOX_ObBLTEVsD1aYZfQ,potatoes,Potatoes
mBKbVzBU7brvpbdFWq28vA,cafes,Cafes
DgqktWK-Zk4qmKNp3fYS8A,sportsbars,Sports Bars
UdloEeC9yikVGAiLB_tDnw,hotdogs,Fast Food
oHWaEAXxxBTuQYzjzAJJrA,sandwiches,Sandwiches
m0k31Hxo7hWinbU6TsM5MQ,hotdogs,Fast Food
SGPCMemueCd_YkmAbiCRHg,kebab,Kebab
W59bZGmC3azXY9ZbBMOrXQ,hair,Hair Salons
iqrhSoglBOcye888y_KMXw,cafes,Cafes
7v4Y75pQ-4V93AWtJo8flA,cafes,Cafes
hSlbirXmf28wjan-7C_uAA,cafes,Cafes
yM23Q0pBqJuZnGmkO65Tvg,pizza,Pizza
6sZ-pcKM4MQa03NlpYy2OA,hotdogs,Fast Food
EtzxSFjmDxEHv0aA2E5YlA,kebab,Kebab
RW1MUAalKF_EF4Z55328Ww,bakeries,Bakeries
HLijTjPuEdhfRzQaPLWSkw,desserts,Desserts
7RYpzMNN6cs6NrtmDAJifw,fishnchips,Fish & Chips
3MvgXsZgm1prvhmmXDJz5A,beachbars,Beach Bars
_Wo1LyMHNg4TqaQD_DKmbQ,mexican,Mexican
12XRGUVOM7jfgsQdxjQ0Ow,restaurants,Restaurants
wjv_9xxOODaqN8e2t4T39g,pubs,Pubs
Iiq2vPljVkXoSfk2tCPeBg,russian,Russian
FtDtQjVNco25pAVQ7Z8-qw,hotdogs,Fast Food
6_NKQstcwce9w3TDAfzGvw,italian,Italian
pRlge0jq4WncvSugj-l-Dg,pubs,Pubs
lUGFwX61OGCrAwx2Q9W_qw,seafood,Seafood
lz5HahVUKnA9frq9sfPL2A,burgers,Burgers
VzKMkJftxePw-1iapzWPtA,himalayan,Himalayan/Nepalese
c5snxLKlBBlVnTnVi8vKkA,latin,Latin American
rCf7JcsE3TVVQKsNmtZY9g,wine_bars,Wine Bars
VRKsK1ocYoApWkiGOyRxZQ,pubs,Pubs
WZUll0VQ501QrA2S8ceEAg,bistros,Bistros
QObiS-Ssukbuej2nb0b8IA,gastropubs,Gastropubs
FiVHTjZFoNIB3Ndh4Cw7Bg,russian,Russian
7Ji5gm-2bTZjOXma6-qWmQ,italian,Italian
lcY1O-yCKfk000ygslUZ5Q,pizza,Pizza
HLhgDlM6jj7YhaCoSlY5BQ,tapasmallplates,Tapas/Small Plates
sJBuF8_2LETg7AZMlzQDrg,thai,Thai
f4Hmi_zF_Ns7V-Oqp2Ad4g,foodstands,Food Stands
NSenOnHMaMQbzyk8nu5zxg,burgers,Burgers
uS66QR8Ou7i2jqwnWY45Uw,international,International
jXFARJIJnU7n2IXIMystkQ,international,International
1p_5GbcWR9eBMGfwjPaHGw,spanish,Spanish
nDrrNAckQEaHf361C6KxnQ,vietnamese,Vietnamese
h9EKnD9kwDBXp2u_o_PNlA,fischbroetchen,Fischbroetchen
PDmTms61rX5n76QqbI17Lw,pizza,Pizza
QyoE-_sZkdSYPBrXaFOkpg,german,German
SFe9APf0rRYYh0Aqsh2Wmw,hotdog,Hot Dogs
57kKr9aynXc-BQ1f3ybmzg,peruvian,Peruvian
eLO4Wr73SOn2KMuQXJ8NlA,turkish,Turkish
DcldeKafLrd_4ytMJ_PfWg,bars,Bars
nHtSFhK5nqrxqv8bi8fzrw,portuguese,Portuguese
TgWbrHNaL8n2cgfD_JE9HQ,mexican,Mexican
XSZVYonHb44geye0bW64mQ,vietnamese,Vietnamese
2C6s5XGIJDY6NTZwbKvKDw,seafood,Seafood
ZIhS_3awrhFT-j_4EZHaUg,pizza,Pizza
H2T2IrSZQiVE_JRXWdbA7w,pizza,Pizza
QWxztkEVXkxpEczFQ1dq-Q,pizza,Pizza
sW6UhKa7qL4ousqEiVLVTg,foodstands,Food Stands
Dk0LzCsm_WMx4_n31FMtwg,northerngerman,Northern German
b5HrfMRDdbm0YjLS8a9LVw,german,German
sKGoGRN9sYq_NorWzWYMHg,burgers,Burgers
igCjLoSoBTzyLtydS8eecQ,bistros,Bistros
HtS0WvDmssXhnxvIH5LNnQ,italian,Italian
MRVKOhNlv42ybj1rJxQN0Q,french,French
1bTmsr4COzaqROecYPW25A,italian,Italian
YVisgsy-clVQk7wz4LFygg,burgers,Burgers
jxXtj1teE4SS8VCItcwnBg,kebab,Kebab
2l52Be2FP8kCK_0RHfr3_w,wine_bars,Wine Bars
cs4muvjqU5tbPb7fxgtriA,indpak,Indian
g4MYwDtX5gftn_xcKv1VCg,chinese,Chinese
QrH_rUT4S1qVCedCwGgyIQ,german,German
aWDZNlIQ_4sJXu6YyPiZ_A,tradamerican,American (Traditional)
j-svRNS7AgwA8Wt8bgk-bw,foodstands,Food Stands
1WhOx2nl9PC_o-KclHNPbA,bars,Bars
rQzF0GZFFCpXPZ8KvHglbw,cafes,Cafes
gQPwplZ9_IO43_qGJ5ePaQ,italian,Italian
7HJ5lKWo5AyzvJSjQ2RgtQ,burgers,Burgers
hHsZ4ppvul2odtT_QT2DtQ,pubs,Pubs
z2bMq-OFpuLyrIf7qYQkHQ,german,German
nRw06J0GPMrBpxHhfjEJQg,panasian,Pan Asian
ufYjh2v8bklmo8IvjCChLA,salad,Salad
bBfWvL-5lBLIQGf6WYRRXg,seafood,Seafood
mn3xlkpg6AGMJ6R6dU14fg,turkish,Turkish
6IxGE1wQ-hQKwQFY_ac0cQ,german,German
WXADq5-9r_7Jzh9UEOd68A,breakfast_brunch,Breakfast & Brunch
DuBAVOYQqdDd-471dK8ESQ,tradamerican,American (Traditional)
hZHj9Mba_dlvBbnHh8gUBQ,bakeries,Bakeries
5oJMPc5QhlgZeE1s_dUAGQ,waffles,Waffles
i_SgKyXHs8YIXUYWpmKXDQ,pizza,Pizza
Piy2j7scJI0DuXQuJdxbyw,hotdogs,Fast Food
YaNZ3icPFhFW0azyxM-vjg,italian,Italian
VB4Slz0PpIkEtLrxqf4TuA,french,French
TuVlb2BbRKWQMLacnfC-AQ,cafes,Cafes
pIdWfahgnQjletg8bHg7nA,cafes,Cafes
b11dHGzE73oKV2QE_XjlAw,wine_bars,Wine Bars
KYSI_arASXi4nk0GlupRbw,burgers,Burgers
VaQorUqO_sQDHB0fooJPPQ,hotdogs,Fast Food
STwo25wLIiZcrYFVmhBLSg,mediterranean,Mediterranean
00oxc5eUW5yc5VJcI15W0Q,german,German
DX7filSto1et0wMcRD8Ugg,northerngerman,Northern German
WrdUFNbL7Mdsn1I5KltCiw,italian,Italian
PO2QHse_kXnrrNW4EXcpbA,italian,Italian
PSmohPsBb_nOv0i4onAqVA,burgers,Burgers
BCNjnoWSDZzt13GmHzwEtg,canteen,Canteen
S8jCZMS9zWaPbJPaTjCGcA,cafeteria,Cafeteria
II9loejxqUZU_c1hfEnHAg,cheese,Cheese Shops
2lVxzKOGVmwasYrwQzhxQg,greek,Greek
Omym6_gNPDMIRez2muAZ0w,burgers,Burgers
OOXOQ97gVnauzAsALcNByw,portuguese,Portuguese
53Fopr1-ypqOeGlOWfNaBQ,kebab,Kebab
9xQnSfDtXBQ1kNTp8K6tsA,turkish,Turkish
M13QlOUjEuftuH8pE4BGDw,cafes,Cafes
Jym1Y-G0Q5E4kOnwZr6vBA,foodstands,Food Stands
6iXXJzG6wJIvlrS07MT0wA,indpak,Indian
utSIVcvsjwUJVJhdizrphA,sushi,Sushi Bars
LNmovpVbHI3XXHs3EX3GVg,hotdogs,Fast Food
77aiRQPOVO1j6DxrPi8Aqw,turkish,Turkish
eUWnK_MdOtUnmCgDWNOEMA,burgers,Burgers
akQceWHvzDUbmfom7JS-Dg,soup,Soup
IfbMy9GXTNyNPPH9XqmZNg,italian,Italian
a9D1GXwTedZKiNZhEigFLQ,beachbars,Beach Bars
nDAFSwYuXWEXt519Fc0luQ,ramen,Ramen
Vcr2GA4xgh5k8e85PnzLQg,italian,Italian
h2VpmE2M1KS5_G78v4pZSQ,german,German
xvOjD_cdVLmMPaoqqh6wfw,cafes,Cafes
